city,city_ascii,lat,lng,pop,country,iso2,iso3,province
Kara Balta,Kara Balta,42.83062726,73.88566036,68464.5,Kyrgyzstan,KG,KGZ,Bishkek
Cholpon Ata,Cholpon Ata,42.65133588,77.08107255,14086.5,Kyrgyzstan,KG,KGZ,Ysyk-Köl
Naryn,Naryn,41.42634605,75.99106156,44003.5,Kyrgyzstan,KG,KGZ,Naryn
Kok Yangak,Kok Yangak,41.03071128,73.20575354,14523,Kyrgyzstan,KG,KGZ,Jalal-Abad
Balykchy,Balykchy,42.4560248,76.18536495,40263.5,Kyrgyzstan,KG,KGZ,Ysyk-Köl
At Bashy,At Bashy,41.17248557,75.79680985,15413.5,Kyrgyzstan,KG,KGZ,Naryn
Jalal Abad,Jalal Abad,40.94288719,73.00251013,162299.5,Kyrgyzstan,KG,KGZ,Jalal-Abad
Toktogul,Toktogul,41.88257143,72.93719112,22725.5,Kyrgyzstan,KG,KGZ,Jalal-Abad
Tash Komur,Tash Komur,41.34185508,72.23144608,19974.5,Kyrgyzstan,KG,KGZ,Jalal-Abad
Talas,Talas,42.51837242,72.24291825,28646,Kyrgyzstan,KG,KGZ,Talas
Osh,Osh,40.54040529,72.79001664,295638.5,Kyrgyzstan,KG,KGZ,Osh
Karakol,Karakol,42.49204327,78.38182003,63411.5,Kyrgyzstan,KG,KGZ,Ysyk-Köl
Bishkek,Bishkek,42.87307945,74.58520422,820606,Kyrgyzstan,KG,KGZ,Bishkek
Ban Houayxay,Ban Houayxay,20.2775,100.4127778,6347,Laos,LA,LAO,Bokeo
Louang Namtha,Louang Namtha,20.95000205,101.4166986,3225,Laos,LA,LAO,Louang Namtha
Champasak,Champasak,14.88330011,105.8667036,12994,Laos,LA,LAO,Champasak
Saravan,Saravan,15.715998,106.4269987,5521,Laos,LA,LAO,Saravan
Xam Nua,Xam Nua,20.41669802,104.0333047,38992,Laos,LA,LAO,Houaphan
Phongsali,Phongsali,21.68330399,102.0999967,6000,Laos,LA,LAO,Phôngsali
Attapu,Attapu,14.8079971,106.8390005,4297,Laos,LA,LAO,Attapu
Xaignabouri,Xaignabouri,19.2504645,101.7500577,16200,Laos,LA,LAO,Xaignabouri
Pakxe,Pakxe,15.12206016,105.8183365,95553.5,Laos,LA,LAO,Champasak
Xiangkhoang,Xiangkhoang,19.33368939,103.3665999,5189,Laos,LA,LAO,Xiangkhoang
Louangphrabang,Louangphrabang,19.88453432,102.1416101,77260,Laos,LA,LAO,Louangphrabang
Thakhek,Thakhek,17.41119692,104.8361226,51564,Laos,LA,LAO,Khammouan
Savannakhet,Savannakhet,16.53758099,104.772974,75725.5,Laos,LA,LAO,Savannakhét
Vientiane,Vientiane,17.96669273,102.59998,662174,Laos,LA,LAO,Vientiane [prefecture]
Rezekne,Rezekne,56.50002545,27.3165649,38219,Latvia,LV,LVA,Latgale
Ventspils,Ventspils,57.38986778,21.56058549,42764,Latvia,LV,LVA,Ventspils
Jelgava,Jelgava,56.65270347,23.71280554,64499,Latvia,LV,LVA,Jelgava
Liepaga,Liepaga,56.50997316,21.01002478,83969.5,Latvia,LV,LVA,Liepaja
Daugavpils,Daugavpils,55.87995994,26.50999914,109969.5,Latvia,LV,LVA,Daugavpils
Riga,Riga,56.95002382,24.09996537,723802.5,Latvia,LV,LVA,Riga
B'abda,B'abda,33.83330406,35.53329652,9000,Lebanon,LB,LBN,Mount Lebanon
Nabatiye et Tahta,Nabatiye et Tahta,33.38330402,35.45000164,60000,Lebanon,LB,LBN,An Nabatiyah
Saida,Saida,33.56302757,35.36878658,173894,Lebanon,LB,LBN,South Lebanon
Zahle,Zahle,33.85011599,35.90415442,61192,Lebanon,LB,LBN,Mount Lebanon
Trablous,Trablous,34.42000368,35.8699963,361286,Lebanon,LB,LBN,North Lebanon
Beirut,Beirut,33.87197512,35.50970821,1779062.5,Lebanon,LB,LBN,Beirut
Teyateyaneng,Teyateyaneng,-29.15299794,27.75300351,5115,Lesotho,LS,LSO,Berea
Mohales Hoek,Mohales Hoek,-30.15899991,27.47999751,24992,Lesotho,LS,LSO,Mohale's Hoek
Moyeni,Moyeni,-30.41099991,27.71600451,24130,Lesotho,LS,LSO,Quthing
Hlotse,Hlotse,-28.87800298,28.05599764,47675,Lesotho,LS,LSO,Leribe
Butha-Buthe,Butha-Buthe,-28.74999591,28.25000158,16330,Lesotho,LS,LSO,Leribe
Mokhotlong,Mokhotlong,-29.29100403,29.07800155,8809,Lesotho,LS,LSO,Mokhotlong
Mafetang,Mafetang,-29.81664386,27.25000565,54708.5,Lesotho,LS,LSO,Mafeteng
Maseru,Maseru,-29.31667438,27.48327307,239839.5,Lesotho,LS,LSO,Maseru
Barclayville,Barclayville,4.799996997,-8.166698518,2733,Liberia,LR,LBR,GrandKru
Voinjama,Voinjama,8.416701115,-9.749996524,26594,Liberia,LR,LBR,Lofa
Bensonville,Bentol,6.433299035,-10.60000152,4089,Liberia,LR,LBR,Montserrado
Kakata,Kakata,6.525999009,-10.34900054,33945,Liberia,LR,LBR,Margibi
Sanniquellie,Sanniquellie,7.371000109,-8.684999462,11415,Liberia,LR,LBR,Nimba
Rivercess,Rivercess,5.464998046,-9.577997442,2578,Liberia,LR,LBR,River Cess
Harper,Harper,4.375377623,-7.716981447,25249,Liberia,LR,LBR,Maryland
Gbarnga,Gbarnga,7.010410582,-9.489999839,31856.5,Liberia,LR,LBR,Bong
Zwedru,Zwedru,6.070390441,-8.130005332,19459.5,Liberia,LR,LBR,GrandGedeh
Greenville,Greenville,5.011126932,-9.038812908,10374,Liberia,LR,LBR,Sinoe
Buchanan,Buchanan,5.916084614,-10.05247197,37023,Liberia,LR,LBR,Grand Bassa
Robertsport,Robertsport,6.753320332,-11.36859318,7951,Liberia,LR,LBR,Grand Cape Mount
Monrovia,Monrovia,6.31055666,-10.80475163,913331,Liberia,LR,LBR,Montserrado
Dirj,Dirj,30.1679118,10.45666378,931,Libya,LY,LBY,Ghadamis
Nalut,Nalut,31.88044293,10.97001745,66418.5,Libya,LY,LBY,Ghadamis
Zillah,Zillah,28.55041363,17.58336055,10,Libya,LY,LBY,Al Jufrah
Al Khums,Al Khums,32.66042116,14.25999752,192502,Libya,LY,LBY,Al Marqab
Tajarhi,Tajarhi,24.3703587,14.47083736,1498,Libya,LY,LBY,Murzuq
Umm al Abid,Umm al Abid,27.51701418,15.03333533,299,Libya,LY,LBY,Sabha
Az Zawiyah,Az Zawiyah,32.76041506,12.71998816,193061.5,Libya,LY,LBY,Az Zawiyah
Gharyan,Gharyan,32.17037355,13.01996985,116014.5,Libya,LY,LBY,Mizdah
Mizdah,Mizdah,31.43372601,12.98333126,16379.5,Libya,LY,LBY,Mizdah
Bani Walid,Bani Walid,31.77039797,13.98998816,55871,Libya,LY,LBY,Bani Walid
Al Marj,Al Marj,32.50045677,20.82998409,127427.5,Libya,LY,LBY,Al Hizam Al Akhdar
Al Bayda,Al Bayda,32.76041506,21.62001339,1794,Libya,LY,LBY,Al Jabal al Akhdar
Shahhat,Shahhat,32.82813702,21.86216915,44188,Libya,LY,LBY,Al Jabal al Akhdar
El Agheila,El Agheila,30.25702781,19.20000606,100,Libya,LY,LBY,Ajdabiya
Maradah,Maradah,29.23370526,19.21664587,2364.5,Libya,LY,LBY,Ajdabiya
Qaminis,Qaminis,31.66063723,20.01546016,5348,Libya,LY,LBY,Benghazi
As Sidr,As Sidr,30.67041343,18.26662634,50,Libya,LY,LBY,Surt
Al Jaghbub,Al Jaghbub,29.75039207,24.51658077,1744,Libya,LY,LBY,Al Butnan
Ghadamis,Ghadamis,30.13328859,9.500029662,6623,Libya,LY,LBY,Ghadamis
Hun,Hun,29.11665814,15.93333207,17352,Libya,LY,LBY,Al Jufrah
Birak,Birak,27.53331809,14.28335526,42432.5,Libya,LY,LBY,Ash Shati'
Ghat,Ghat,24.96474103,10.17275346,22006,Libya,LY,LBY,Ghat
Marzuq,Marzuq,25.90439943,13.89722896,49401.5,Libya,LY,LBY,Murzuq
Ajdabiya,Ajdabiya,30.76999392,20.21999548,139095.5,Libya,LY,LBY,Ajdabiya
Awjilah,Awjilah,29.10802818,21.2869071,6610,Libya,LY,LBY,Ajdabiya
Surt,Surt,31.2099929,16.59003617,110756.5,Libya,LY,LBY,Surt
Darnah,Darnah,32.76481113,22.63913928,103378,Libya,LY,LBY,Al Qubbah
Tubruq,Tubruq,32.07999147,23.96002559,192289.5,Libya,LY,LBY,Al Butnan
Al Jawf,Al Jawf,24.19998151,23.28998897,24132,Libya,LY,LBY,Al Kufrah
Tmassah,Tmassah,26.36664512,15.80000688,350,Libya,LY,LBY,Murzuq
Misratah,Misratah,32.37997316,15.09999792,301160,Libya,LY,LBY,Misratah
Zuwarah,Zuwarah,32.93440961,12.07914872,123848,Libya,LY,LBY,An Nuqat al Khams
Sabha,Sabha,27.0332711,14.43332027,100249,Libya,LY,LBY,Sabha
Banghazi,Banghazi,32.11673342,20.06672318,881187,Libya,LY,LBY,Benghazi
Tripoli,Tripoli,32.89250002,13.18001176,1209199,Libya,LY,LBY,Tajura' wa an Nawahi al Arba
Vaduz,Vaduz,47.13372377,9.516669473,20811.5,Liechtenstein,LI,LIE,
Panevežys,Panevezys,55.74002016,24.37002641,122400,Lithuania,LT,LTU,Panevezio
Siauliai,Siauliai,55.93863853,23.32502559,132057.5,Lithuania,LT,LTU,Šiauliai
Klaipeda,Klaipeda,55.72040896,21.11994055,191334,Lithuania,LT,LTU,Klaipedos
Kaunas,Kaunas,54.95040428,23.88003048,363844.5,Lithuania,LT,LTU,Kauno
Vilnius,Vilnius,54.68336631,25.31663529,524697.5,Lithuania,LT,LTU,Vilniaus
Diekirch,Diekirch,49.88330105,6.166701555,6242,Luxembourg,LU,LUX,Diekirch
Grevenmacher,Grevenmacher,49.69999811,6.333300575,3958,Luxembourg,LU,LUX,Grevenmacher
Luxembourg,Luxembourg,49.61166038,6.130002806,91972,Luxembourg,LU,LUX,Luxembourg
Macau,Macau,22.20299746,113.5450484,568700,Macau S.A.R,MO,MAC,
Tetovo,Tetovo,42.00923037,20.9700789,96038,Macedonia,MK,MKD,Tetovo
Bitola,Bitola,41.03905703,21.33951371,75551,Macedonia,MK,MKD,Bitola
Skopje,Skopje,42.00000612,21.43346147,484488,Macedonia,MK,MKD,Centar
Sambava,Sambava,-14.26617186,50.16659135,37493.5,Madagascar,MG,MDG,Antsiranana
Ambanja,Ambanja,-13.68289996,48.45000362,26231.5,Madagascar,MG,MDG,Antsiranana
Ihosy,Ihosy,-22.39962889,46.11665767,13902,Madagascar,MG,MDG,Fianarantsoa
Mandritsara,Mandritsara,-15.83284625,48.81664791,9705,Madagascar,MG,MDG,Mahajanga
Besalampy,Besalampy,-16.74953449,44.48332068,1022,Madagascar,MG,MDG,Mahajanga
Marovoay,Marovoay,-16.09954832,46.63331864,16513,Madagascar,MG,MDG,Mahajanga
Antsohihy,Antsohihy,-14.86608356,47.98336544,15258.5,Madagascar,MG,MDG,Mahajanga
Ambatondrazaka,Ambatondrazaka,-17.83287921,48.41667232,41843,Madagascar,MG,MDG,Toamasina
Bekiy,Bekiy,-24.21615884,45.31660315,4286,Madagascar,MG,MDG,Toliary
Manja,Manja,-21.43291787,44.33325232,1536,Madagascar,MG,MDG,Toliary
Miandrivazo,Miandrivazo,-19.51618732,45.46661983,11893.5,Madagascar,MG,MDG,Toliary
Antsirabe,Antsirabe,-19.85001707,47.03329423,307921,Madagascar,MG,MDG,Antananarivo
Antalaha,Antalaha,-14.88334349,50.28332841,40668,Madagascar,MG,MDG,Antsiranana
Andoany,Andoany,-13.40002317,48.26660396,20535.5,Madagascar,MG,MDG,Antsiranana
Farafangana,Farafangana,-22.81660602,47.8332454,14992.5,Madagascar,MG,MDG,Fianarantsoa
Mananjary,Mananjary,-21.216652,48.33331824,19841,Madagascar,MG,MDG,Fianarantsoa
Maintirano,Maintirano,-18.06661172,44.01668249,5925,Madagascar,MG,MDG,Mahajanga
Toamasina,Toamasina,-18.18179848,49.40498409,208299.5,Madagascar,MG,MDG,Toamasina
Maroantsetra,Maroantsetra,-15.43333576,49.73333614,30952.5,Madagascar,MG,MDG,Toamasina
Tolanaro,Tolanaro,-25.02680703,46.99004106,16818,Madagascar,MG,MDG,Toliary
Morombe,Morombe,-21.73913848,43.36567763,16727,Madagascar,MG,MDG,Toliary
Androka,Androka,-25.02194623,44.07494694,174,Madagascar,MG,MDG,Toliary
Morondava,Morondava,-20.28327228,44.28333288,20018.5,Madagascar,MG,MDG,Toliary
Antsiranana,Antsiranana,-12.27650152,49.3115261,76312,Madagascar,MG,MDG,Antsiranana
Fianarantsoa,Fianarantsoa,-21.43333128,47.08326534,175705.5,Madagascar,MG,MDG,Fianarantsoa
Mahajanga,Mahajanga,-15.67001382,46.34501583,145158.5,Madagascar,MG,MDG,Mahajanga
Toliara,Toliara,-23.35683144,43.68998409,106278,Madagascar,MG,MDG,Toliary
Antananarivo,Antananarivo,-18.91663735,47.5166239,1544216.5,Madagascar,MG,MDG,Antananarivo
Mzimba,Mzimba,-11.9,33.6,19308,Malawi,MW,MWI,Mzimba
Machinga,Machinga,-14.9666667,35.5166667,1418,Malawi,MW,MWI,Machinga
Dedza,Dedza,-14.3666667,34.3333333,15608,Malawi,MW,MWI,Dedza
Mchinji,Mchinji,-13.8,32.9,18305,Malawi,MW,MWI,Mchinji
Ntcheu,Ntcheu,-14.8166667,34.6333333,10445,Malawi,MW,MWI,Ntcheu
Chiradzulu,Chiradzulu,-15.7,35.1833333,1580,Malawi,MW,MWI,Chiradzulu
Nsanje,Nsanje,-16.9166667,35.2666667,21774,Malawi,MW,MWI,Nsanje
Mwanza,Mwanza,-15.6166667,34.5166667,11379,Malawi,MW,MWI,Mwanza
Mulanje,Mulanje,-16.0333333,35.5,16483,Malawi,MW,MWI,Mulanje
Karonga,Karonga,-9.932896302,33.93331864,33325.5,Malawi,MW,MWI,Chitipa
Chitipa,Chitipa,-9.716217022,33.26664099,11118,Malawi,MW,MWI,Chitipa
Nkhata Bay,Nkhata Bay,-11.59961627,34.30001461,16914.5,Malawi,MW,MWI,Nkhata Bay
Nkhotakota,Nkhotakota,-12.91628009,34.30001461,42359.5,Malawi,MW,MWI,Nkhotakota
Mangochi,Mangochi,-14.45959674,35.26998124,68973.5,Malawi,MW,MWI,Mangochi
Salima,Salima,-13.78294554,34.43328813,50616.5,Malawi,MW,MWI,Salima
Chiromo,Chiromo,-16.55001178,35.1332454,25235,Malawi,MW,MWI,Nsanje
Zomba,Zomba,-15.39003091,35.31003048,80932,Malawi,MW,MWI,Zomba
Mzuzu,Mzuzu,-11.45998655,34.01998002,110201,Malawi,MW,MWI,Mzimba
Blantyre,Blantyre,-15.79000649,34.98994665,584877,Malawi,MW,MWI,Blantyre
Lilongwe,Lilongwe,-13.98329507,33.78330196,646750,Malawi,MW,MWI,Lilongwe
Kangar,Kangar,6.433001991,100.1899987,63869,Malaysia,MY,MYS,Perlis
Kuala Lipis,Kuala Lipis,4.18400112,102.0420006,15448,Malaysia,MY,MYS,Pahang
Shah Alam,Shah Alam,3.066695996,101.5499977,481654,Malaysia,MY,MYS,Selangor
Teluk Intan,Teluk Intan,4.01185976,101.0314453,82506,Malaysia,MY,MYS,Perak
Butterworth,Butterworth,5.417071146,100.4000109,464621.5,Malaysia,MY,MYS,Pulau Pinang
Sungai Petani,Sungai Petani,5.649718444,100.4793343,293671,Malaysia,MY,MYS,Kedah
Alor Setar,Alor Setar,6.113307718,100.3729325,276921.5,Malaysia,MY,MYS,Kedah
Muar,Muar,2.033737609,102.566597,159621.5,Malaysia,MY,MYS,Johor
Batu Pahat,Batu Pahat,1.850363789,102.9333447,177927.5,Malaysia,MY,MYS,Johor
Keluang,Keluang,2.038310973,103.317869,163264,Malaysia,MY,MYS,Johor
Seremban,Seremban,2.710492166,101.9400203,336824,Malaysia,MY,MYS,Negeri Sembilan
Raub,Raub,3.792700011,101.8423002,36772.5,Malaysia,MY,MYS,Pahang
Chukai,Chukai,4.233241596,103.4478869,63535.5,Malaysia,MY,MYS,Trengganu
Kuala Terengganu,Kuala Terengganu,5.330409769,103.12,317637.5,Malaysia,MY,MYS,Trengganu
Lahad Datu,Lahad Datu,5.046396097,118.3359704,82966,Malaysia,MY,MYS,Sabah
Bintulu,Bintulu,3.16640749,113.0359838,117643.5,Malaysia,MY,MYS,Sarawak
Miri,Miri,4.399923929,113.9845048,219957.5,Malaysia,MY,MYS,Sarawak
Johor Bahru,Johor Bahru,1.480024637,103.7300402,838744.5,Malaysia,MY,MYS,Johor
Kelang,Kelang,3.020369892,101.5500183,917933.5,Malaysia,MY,MYS,Selangor
Taiping,Taiping,4.864960143,100.7199914,227371,Malaysia,MY,MYS,Perak
Ipoh,Ipoh,4.599989236,101.0649833,656227,Malaysia,MY,MYS,Perak
Kota Baharu,Kota Baharu,6.119973978,102.2299768,392449.5,Malaysia,MY,MYS,Kelantan
Malacca,Malacca,2.206414407,102.2464615,645916.5,Malaysia,MY,MYS,Melaka
Kuantan,Kuantan,3.829958719,103.3200394,320462,Malaysia,MY,MYS,Pahang
Tawau,Tawau,4.270965392,117.8959973,297996.5,Malaysia,MY,MYS,Sabah
Sandakan,Sandakan,5.842962462,118.107974,341788.5,Malaysia,MY,MYS,Sabah
Kota Kinabalu,Kota Kinabalu,5.979982523,116.1100081,492498.5,Malaysia,MY,MYS,Sabah
Sibu,Sibu,2.302971821,111.8430334,201035.5,Malaysia,MY,MYS,Sarawak
George Town,George Town,5.413613156,100.3293679,1610101,Malaysia,MY,MYS,Pulau Pinang
Kuching,Kuching,1.529969909,110.3299991,537685,Malaysia,MY,MYS,Sarawak
Putrajaya,Putrajaya,2.914019795,101.701947,58982,Malaysia,MY,MYS,Selangor
Kuala Lumpur,Kuala Lumpur,3.166665872,101.6999833,1448000,Malaysia,MY,MYS,Selangor
Male,Male,4.16670819,73.49994747,108310,Maldives,MV,MDV,
Goundam,Goundam,16.41699404,-3.666582684,6217.5,Mali,ML,MLI,Timbuktu
Aguelhok,Aguelhok,19.45487062,0.856371214,8540,Mali,ML,MLI,Kidal
Bourem,Bourem,16.90037539,-0.349989259,28743,Mali,ML,MLI,Gao
Kati,Kati,12.75042198,-8.080008384,54908.5,Mali,ML,MLI,Bamako
Banamba,Banamba,13.55039899,-7.449995159,18312,Mali,ML,MLI,Bamako
Kangaba,Kangaba,11.94041974,-8.440012249,17232,Mali,ML,MLI,Bamako
Nioro du Sahel,Nioro du Sahel,15.23042564,-9.589967897,14421,Mali,ML,MLI,Kayes
Bafoulabe,Bafoulabe,13.80038373,-10.82002201,26823,Mali,ML,MLI,Kayes
Satadougou,Satadougou,12.61699343,-11.4066012,706,Mali,ML,MLI,Kayes
Yelimane,Yelimane,15.13371319,-10.56662663,988,Mali,ML,MLI,Kayes
Kita,Kita,13.05040367,-9.483307741,26102,Mali,ML,MLI,Kayes
Koutiala,Koutiala,12.39041811,-5.469986818,102140,Mali,ML,MLI,Sikasso
Sikasso,Sikasso,11.3204059,-5.679999839,185269.5,Mali,ML,MLI,Sikasso
Bougouni,Bougouni,11.42042564,-7.48996688,30547,Mali,ML,MLI,Sikasso
Markala,Markala,13.67036582,-6.069950197,46161.5,Mali,ML,MLI,Ségou
Sokolo,Sokolo,14.73373761,-6.133305503,4251,Mali,ML,MLI,Ségou
San,San,13.30041424,-4.900047446,33098.5,Mali,ML,MLI,Ségou
Taoudenni,Taoudenni,22.66658673,-3.983359214,3019,Mali,ML,MLI,Timbuktu
Araouane,Araouane,18.90002077,-3.529950197,4026,Mali,ML,MLI,Timbuktu
Tessalit,Tessalit,20.20138837,1.088811807,5869.5,Mali,ML,MLI,Kidal
Menaka,Menaka,15.91666282,2.399997923,9110,Mali,ML,MLI,Gao
Nara,Nara,15.18001528,-7.279979697,18459,Mali,ML,MLI,Bamako
Koulikoro,Koulikoro,12.88330792,-7.549989056,13408.5,Mali,ML,MLI,Bamako
Mopti,Mopti,14.48997988,-4.180039715,93269.5,Mali,ML,MLI,Mopti
Gao,Gao,16.26658978,-0.05000757,87472.5,Mali,ML,MLI,Gao
Kayes,Kayes,14.44998232,-11.44001001,77207,Mali,ML,MLI,Kayes
Segou,Segou,13.43999229,-6.260016115,107752,Mali,ML,MLI,Ségou
Timbuktu,Timbuktu,16.7665851,-3.016596518,68872,Mali,ML,MLI,Timbuktu
Bamako,Bamako,12.65001467,-8.000039105,1395640.5,Mali,ML,MLI,Bamako
Djenne,Djenne,13.89999005,-4.549991294,27663,Mali,ML,MLI,Mopti
Valletta,Valletta,35.89973248,14.51471065,187608,Malta,MT,MLT,
Majuro,Majuro,7.103004311,171.3800002,22950,Marshall Islands,MH,MHL,
Fderik,Fderik,22.67900113,-12.70700053,5760,Mauritania,MR,MRT,Tiris Zemmour
Aleg,Aleg,17.057997,-13.90899556,8388,Mauritania,MR,MRT,Brakna
Akjoujt,Akjoujt,19.74699906,-14.39099948,370,Mauritania,MR,MRT,Inchiri
Zouirat,Zouirat,22.73038129,-12.4833055,56345,Mauritania,MR,MRT,Tiris Zemmour
Chegga,Chegga,25.38040041,-5.779967897,10,Mauritania,MR,MRT,Tiris Zemmour
Magta Lajar,Magta Lajar,17.00039512,-13.49998763,10,Mauritania,MR,MRT,Brakna
Bogue,Bogue,16.59039431,-14.26996647,10415,Mauritania,MR,MRT,Brakna
Boutilimit,Boutilimit,17.55038739,-14.70004358,14142,Mauritania,MR,MRT,Trarza
Selibaby,Selibaby,15.16701866,-12.18332381,460,Mauritania,MR,MRT,Guidimaka
Timbedra,Timbedra,16.25041506,-8.166618084,245,Mauritania,MR,MRT,Hodh ech Chargui
Nema,Nema,16.61705935,-7.250007366,127500,Mauritania,MR,MRT,Hodh ech Chargui
Saint-Louis,Saint-Louis,16.01998985,-16.51001062,198396,Mauritania,MR,MRT,Trarza
Tidjikdja,Tidjikdja,18.5500163,-11.41660059,19981,Mauritania,MR,MRT,Tagant
Bir Mogrein,Bir Mogrein,25.23330345,-11.58330876,10,Mauritania,MR,MRT,Tiris Zemmour
Rosso,Rosso,16.52401593,-15.81266301,47203,Mauritania,MR,MRT,Trarza
Kiffa,Kiffa,16.61997906,-11.39998661,73930,Mauritania,MR,MRT,Assaba
Nouadhibou,Nouadhibou,20.90000205,-17.05602381,86738,Mauritania,MR,MRT,Dakhlet Nouadhibou
Ayoun el Atrous,Ayoun el Atrous,16.66659121,-9.616658774,1423,Mauritania,MR,MRT,Hodh el Gharbi
Nouakchott,Nouakchott,18.08642702,-15.97534041,701772,Mauritania,MR,MRT,Nouakchott
Atar,Atar,20.51664044,-13.04998926,44265,Mauritania,MR,MRT,Adrar
Curepipe,Curepipe,-20.31619017,57.51663367,192087.5,Mauritius,MU,MUS,
Port Louis,Port Louis,-20.16663857,57.49999385,371953.5,Mauritius,MU,MUS,
Vicente Guerrero,Vicente Guerrero,30.76405113,-116.0092603,7294.5,Mexico,MX,MEX,Baja California
Loreto,Loreto,26.01333335,-111.3516635,10760.5,Mexico,MX,MEX,Baja California Sur
Ciudad Constitucion,Ciudad Constitucion,25.04000775,-111.6599909,37605.5,Mexico,MX,MEX,Baja California Sur
Allende,Allende,28.32998781,-100.8499789,18268.5,Mexico,MX,MEX,Coahuila
Nueva Rosita,Nueva Rosita,27.94995933,-101.2199821,35746.5,Mexico,MX,MEX,Coahuila
Hidalgo del Parral,Hidalgo del Parral,26.93335472,-105.6666358,102573,Mexico,MX,MEX,Chihuahua
Ascension,Ascension,31.10002545,-107.979983,10761,Mexico,MX,MEX,Chihuahua
Gomez Palacio,Gomez Palacio,25.57005292,-103.5000238,313952.5,Mexico,MX,MEX,Durango
Canatlan,Canatlan,24.51998781,-104.7799974,7806.5,Mexico,MX,MEX,Durango
Villa Union,Villa Union,23.19999086,-106.2300381,14563,Mexico,MX,MEX,Sinaloa
Altata,Altata,24.63604509,-107.9162153,750,Mexico,MX,MEX,Sinaloa
Esperanza,Esperanza,27.58000775,-109.9299931,3836,Mexico,MX,MEX,Sonora
Magdalena,Magdalena,30.61661826,-111.0499506,13402,Mexico,MX,MEX,Sonora
Nacozari Viejo,Nacozari Viejo,30.42001528,-109.6499844,11872,Mexico,MX,MEX,Sonora
Villanueva,Villanueva,22.35001691,-102.88001,9093.5,Mexico,MX,MEX,Zacatecas
Montemorelos,Montemorelos,25.1899986,-99.83998885,40167,Mexico,MX,MEX,Nuevo León
Sabinas Hidalgo,Sabinas Hidalgo,26.51002138,-100.1799681,26122.5,Mexico,MX,MEX,Nuevo León
Cardenas,Cardenas,22.00001243,-99.66999923,15331,Mexico,MX,MEX,San Luis Potosí
Ciudad Valles,Ciudad Valles,21.97998781,-99.02001306,112234,Mexico,MX,MEX,San Luis Potosí
Rio Verde,Rio Verde,21.92999086,-99.98000615,59233.5,Mexico,MX,MEX,San Luis Potosí
Ciudad Mante,Ciudad Mante,22.73335268,-98.95001734,78299.5,Mexico,MX,MEX,Tamaulipas
Reynosa,Reynosa,26.07999595,-98.30003117,458997,Mexico,MX,MEX,Tamaulipas
Ciudad Madero,Ciudad Madero,22.31890769,-97.836106,165411.5,Mexico,MX,MEX,Tamaulipas
Autlan,Autlan,19.77001935,-104.3699966,44912,Mexico,MX,MEX,Jalisco
Ciudad Hidalgo,Ciudad Hidalgo,19.67997316,-100.569996,59573.5,Mexico,MX,MEX,Michoacán
Apatzingan,Apatzingan,19.07998395,-102.3500165,92616.5,Mexico,MX,MEX,Michoacán
Santiago Ixcuintla,Santiago Ixcuintla,21.81999758,-105.2200481,17077.5,Mexico,MX,MEX,Nayarit
Juchitan,Juchitan,16.42999066,-95.01999882,62254.5,Mexico,MX,MEX,Oaxaca
Miahuatlan,Miahuatlan,16.32999676,-96.60000574,16661.5,Mexico,MX,MEX,Oaxaca
Atlixco,Atlixco,18.90002077,-98.44999618,91866.5,Mexico,MX,MEX,Puebla
Acatlan,Acatlan,18.19996014,-98.04999475,17585.5,Mexico,MX,MEX,Puebla
Paraiso,Paraiso,18.40002545,-93.22997888,14167.5,Mexico,MX,MEX,Tabasco
Balancan,Balancan,17.79995872,-91.52997929,7666.5,Mexico,MX,MEX,Tabasco
Tlaxcala,Tlaxcala,19.31999514,-98.2300096,296836.5,Mexico,MX,MEX,Tlaxcala
Irapuato,Irapuato,20.67001609,-101.4999909,339554,Mexico,MX,MEX,Guanajuato
Celaya,Celaya,20.53002464,-100.8000078,344799,Mexico,MX,MEX,Guanajuato
Chilpancingo,Chilpancingo,17.54997398,-99.5000096,173818.5,Mexico,MX,MEX,Guerrero
Iguala,Iguala,18.37000144,-99.53998133,110641.5,Mexico,MX,MEX,Guerrero
Tecpan,Tecpan,17.24999229,-100.6799893,14638,Mexico,MX,MEX,Guerrero
Atoyac,Atoyac,17.19999534,-100.4300304,19798,Mexico,MX,MEX,Guerrero
Nezahualcoyotl,Nezahualcoyotl,19.41001548,-99.02998661,929681.5,Mexico,MX,MEX,México
San Juan del Rio,San Juan del Rio,20.37998212,-100.0000308,132866,Mexico,MX,MEX,Querétaro
Jaltipan,Jaltipan,17.93997601,-94.73999007,66998,Mexico,MX,MEX,Veracruz
Orizaba,Orizaba,18.85002382,-97.12999923,238340.5,Mexico,MX,MEX,Veracruz
Xalapa,Xalapa,19.52998232,-96.91998621,438667,Mexico,MX,MEX,Veracruz
Nautla,Nautla,20.21658124,-96.78335372,2653.5,Mexico,MX,MEX,Veracruz
San Cristobal de Las Casas,San Cristobal de Las Casas,16.74999697,-92.63337447,157828.5,Mexico,MX,MEX,Chiapas
Escuintla,Escuintla,15.33000612,-92.62998967,58313.5,Mexico,MX,MEX,Chiapas
Motul,Motul,21.09998985,-89.27998743,21181,Mexico,MX,MEX,Yucatán
Tekax,Tekax,20.1999931,-89.27998743,20577,Mexico,MX,MEX,Yucatán
